,fluxes,equ,ec-code,kcat_MW,E
rxn05378,0.0,12methtetdec2_c + h_c + nadph_c --> cpd11515_c + nadp_c,1.3.1.10,3571.566103919943,0.0
rxn05379_num1,0.007407639226148103,cpd11515_c + h_c + malACP_c --> 14m3ohdACP_c + ACP_c + co2_c,2.3.1.41,7.912547652073625,0.0009361888928664839
rxn05380_num1,0.0,14m3ohdACP_c + h_c + nadph_c --> 14m3hdACP_c + nadp_c,1.1.1.100,16062.147641149288,0.0
rxn05381,0.007407639226148103,14m3hdACP_c --> 14mthdeACP_c + h2o_c,4.2.1.-,,
rxn05382,0.0,14mthdeACP_c + h_c + nadph_c --> 14mhdACP_c + nadp_c,1.3.1.10,3571.566103919943,0.0
rxn05383,0.011648794137519897,ACP_c + ivcoa_c --> coa_c + isovACP_c,2.3.1.39,690.4532046533452,1.687122901162924e-05
rxn05384_num1,0.011648794137519897,h_c + isovACP_c + malACP_c --> 5m3hhACP_c + ACP_c + co2_c,2.3.1.41,7.912547652073625,0.0014721926046748193
rxn05385_num1,0.0,5m3hhACP_c + h_c + nadph_c --> 5m3hACP_c + nadp_c,1.1.1.100,16062.147641149288,0.0
rxn05386,0.011648794137519897,5m3hACP_c --> 5mhACP_c + h2o_c,4.2.1.-,,
rxn05387,0.0,5mhACP_c + h_c + nadph_c --> 3mehacp_c + nadp_c,1.3.1.10,3571.566103919943,0.0
rxn05388_num1,0.011648794137519897,3mehacp_c + h_c + malACP_c --> 7me3oxoacp_c + ACP_c + co2_c,2.3.1.41,7.912547652073625,0.0014721926046748193
rxn05389_num1,0.0,7me3oxoacp_c + h_c + nadph_c --> 7m3hoACP_c + nadp_c,1.1.1.100,16062.147641149288,0.0
rxn05390,0.011648794137519897,7m3hoACP_c --> 7mto2eACP_c + h2o_c,4.2.1.-,,
rxn05391,0.0,7mto2eACP_c + h_c + nadph_c --> 7moACP_c + nadp_c,1.3.1.10,3571.566103919943,0.0
rxn05392_num1,0.011648794137519897,7moACP_c + h_c + malACP_c --> 9m3odACP_c + ACP_c + co2_c,2.3.1.41,7.912547652073625,0.0014721926046748193
rxn05393_num1,0.0,9m3odACP_c + h_c + nadph_c --> 9m3hdACP_c + nadp_c,1.1.1.100,16062.147641149288,0.0
rxn05394,0.011648794137519897,9m3hdACP_c --> 9mtd2eACP_c + h2o_c,4.2.1.-,,
rxn05395,0.0,9mtd2eACP_c + h_c + nadph_c --> 9mdACP_c + nadp_c,1.3.1.10,3571.566103919943,0.0
rxn05396_num1,0.011648794137519897,9mdACP_c + h_c + malACP_c --> 11m3odACP_c + ACP_c + co2_c,2.3.1.41,7.912547652073625,0.0014721926046748193
rxn05397_num1,0.0,11m3odACP_c + h_c + nadph_c --> 11m3hdACP_c + nadp_c,1.1.1.100,16062.147641149288,0.0
rxn05398,0.011648794137519897,11m3hdACP_c --> 11mtdeACP_c + h2o_c,4.2.1.-,,
rxn05399,0.0,11mtdeACP_c + h_c + nadph_c --> 11mdACP_c + nadp_c,1.3.1.10,3571.566103919943,0.0
rxn05400_num1,0.011648794137519897,11mdACP_c + h_c + malACP_c --> 13m3otdACP_c + ACP_c + co2_c,2.3.1.41,7.912547652073625,0.0014721926046748193
rxn05401_num1,0.0,13m3otdACP_c + h_c + nadph_c --> 13m3htdACP_c + nadp_c,1.1.1.100,16062.147641149288,0.0
rxn05402,0.011648794137519897,13m3htdACP_c --> 13mttd2eACP_c + h2o_c,4.2.1.-,,
rxn05403,0.0,13mttd2eACP_c + h_c + nadph_c --> 13mtdACP_c + nadp_c,1.3.1.10,3571.566103919943,0.0
rxn05404_num1,0.003151554029987048,13mtdACP_c + h_c + malACP_c --> 15m3ohdACP_c + ACP_c + co2_c,2.3.1.41,7.912547652073625,0.00039829826859382345
rxn05405_num1,0.0,15m3ohdACP_c + h_c + nadph_c --> 15m3hdACP_c + nadp_c,1.1.1.100,16062.147641149288,0.0
rxn05406,0.003151554029987048,15m3hdACP_c --> 15methexeACP_c + h2o_c,4.2.1.-,,
rxn05407,0.0,15methexeACP_c + h_c + nadph_c --> 15mhdACP_c + nadp_c,1.3.1.10,3571.566103919943,0.0
rxn05408,0.002493035498311272,ACP_c + ibcoa_c --> coa_c + isobutACP_c,2.3.1.39,690.4532046533452,3.6107233357877547e-06
rxn05409_num1,0.002493035498311272,h_c + isobutACP_c + malACP_c --> 4m3opACP_c + ACP_c + co2_c,2.3.1.41,7.912547652073625,0.00031507367891274907
rxn05410_num1,0.0,4m3opACP_c + h_c + nadph_c --> 4m3hpAPC_c + nadp_c,1.1.1.100,16062.147641149288,0.0
rxn05411,0.002493035498311272,4m3hpAPC_c --> 4mtpACP_c + h2o_c,4.2.1.-,,
rxn05412,0.0,4mtpACP_c + h_c + nadph_c --> 4mpACP_c + nadp_c,1.3.1.10,3571.566103919943,0.0
rxn05413_num1,0.002493035498311272,4mpACP_c + h_c + malACP_c --> 6m3ohACP_c + ACP_c + co2_c,2.3.1.41,7.912547652073625,0.00031507367891274907
rxn05414_num1,0.0,6m3ohACP_c + h_c + nadph_c --> 6m3hhACP_c + nadp_c,1.1.1.100,16062.147641149288,0.0
rxn05415,0.002493035498311272,6m3hhACP_c --> 6mth2eACP_c + h2o_c,4.2.1.-,,
rxn05416,0.0,6mth2eACP_c + h_c + nadph_c --> 6mhACP_c + nadp_c,1.3.1.10,3571.566103919943,0.0
rxn05417_num1,0.002493035498311272,6mhACP_c + h_c + malACP_c --> 8m3oxACP_c + ACP_c + co2_c,2.3.1.41,7.912547652073625,0.00031507367891274907
rxn05418_num1,0.0,8m3oxACP_c + h_c + nadph_c --> 8m3hnACP_c + nadp_c,1.1.1.100,16062.147641149288,0.0
rxn05419,0.002493035498311272,8m3hnACP_c --> 8mtn2eACP_c + h2o_c,4.2.1.-,,
rxn05420,0.0,8mtn2eACP_c + h_c + nadph_c --> 8mcACP_c + nadp_c,1.3.1.10,3571.566103919943,0.0
rxn05421_num1,0.002493035498311272,8mcACP_c + h_c + malACP_c --> 10m3ouACP_c + ACP_c + co2_c,2.3.1.41,7.912547652073625,0.00031507367891274907
rxn05422_num1,0.0,10m3ouACP_c + h_c + nadph_c --> 10m3uACP_c + nadp_c,1.1.1.100,16062.147641149288,0.0
rxn05423,0.002493035498311272,10m3uACP_c --> 10mtu2eACP_c + h2o_c,4.2.1.-,,
rxn05424,0.0,10mtu2eACP_c + h_c + nadph_c --> 10muACP_c + nadp_c,1.3.1.10,3571.566103919943,0.0
rxn05425_num1,0.002493035498311272,10muACP_c + h_c + malACP_c --> 12m3otACP_c + ACP_c + co2_c,2.3.1.41,7.912547652073625,0.00031507367891274907
rxn05426_num1,0.0,12m3otACP_c + h_c + nadph_c --> 12mdhtACP_c + nadp_c,1.1.1.100,16062.147641149288,0.0
rxn05427,0.002493035498311272,12mdhtACP_c --> 12mtt2eACP_c + h2o_c,4.2.1.-,,
rxn05428,0.0,12mtt2eACP_c + h_c + nadph_c --> 12mtACP_c + nadp_c,1.3.1.10,3571.566103919943,0.0
rxn05429_num1,0.0019937818450057217,12mtACP_c + h_c + malACP_c --> 14m3opACP_c + ACP_c + co2_c,2.3.1.41,7.912547652073625,0.00025197723068160166
rxn05430_num1,0.0,14m3opACP_c + h_c + nadph_c --> 14m3hpACP_c + nadp_c,1.1.1.100,16062.147641149288,0.0
rxn05431,0.0019937818450057217,14m3hpACP_c --> 14mtp2eACP_c + h2o_c,4.2.1.-,,
rxn05432,0.0,14mtp2eACP_c + h_c + nadph_c --> 14mpACP_c + nadp_c,1.3.1.10,3571.566103919943,0.0
rxn05433_num1,0.02180787763717803,4methex2eACP_c + h_c + nadh_c --> 4methexACP_c + nad_c,1.3.1.9,2006.8814089328207,1.0866550230675856e-05
rxn05434_num1,0.021807877637178015,6mto2eACP_c + h_c + nadh_c --> 6moACP_c + nad_c,1.3.1.9,2006.8814089328207,1.0866550230675849e-05
rxn05435_num1,0.021807877637178015,8mtd2eACP_c + h_c + nadh_c --> 8mdACP_c + nad_c,1.3.1.9,2006.8814089328207,1.0866550230675849e-05
rxn05436_num1,0.021807877637178015,10mtd2eACP_c + h_c + nadh_c --> 10mdACP_c + nad_c,1.3.1.9,2006.8814089328207,1.0866550230675849e-05
rxn05437_num1,0.021807877637178015,12methtetdec2_c + h_c + nadh_c --> cpd11515_c + nad_c,1.3.1.9,2006.8814089328207,1.0866550230675849e-05
rxn05438_num1,0.007407639226148103,14mthdeACP_c + h_c + nadh_c --> 14mhdACP_c + nad_c,1.3.1.9,2006.8814089328207,3.6911195615127004e-06
rxn05439_num1,0.011648794137519897,5mhACP_c + h_c + nadh_c --> 3mehacp_c + nad_c,1.3.1.9,2006.8814089328207,5.804425755139293e-06
rxn05440_num1,0.011648794137519897,7mto2eACP_c + h_c + nadh_c --> 7moACP_c + nad_c,1.3.1.9,2006.8814089328207,5.804425755139293e-06
rxn05441_num1,0.011648794137519897,9mtd2eACP_c + h_c + nadh_c --> 9mdACP_c + nad_c,1.3.1.9,2006.8814089328207,5.804425755139293e-06
rxn05442_num1,0.011648794137519897,11mtdeACP_c + h_c + nadh_c --> 11mdACP_c + nad_c,1.3.1.9,2006.8814089328207,5.804425755139293e-06
rxn05443_num1,0.011648794137519897,13mttd2eACP_c + h_c + nadh_c --> 13mtdACP_c + nad_c,1.3.1.9,2006.8814089328207,5.804425755139293e-06
rxn05444_num1,0.003151554029987048,15methexeACP_c + h_c + nadh_c --> 15mhdACP_c + nad_c,1.3.1.9,2006.8814089328207,1.5703738227675937e-06
rxn05445_num1,0.002493035498311272,4mtpACP_c + h_c + nadh_c --> 4mpACP_c + nad_c,1.3.1.9,2006.8814089328207,1.2422435562034372e-06
rxn05446_num1,0.002493035498311272,6mth2eACP_c + h_c + nadh_c --> 6mhACP_c + nad_c,1.3.1.9,2006.8814089328207,1.2422435562034372e-06
rxn05447_num1,0.002493035498311272,8mtn2eACP_c + h_c + nadh_c --> 8mcACP_c + nad_c,1.3.1.9,2006.8814089328207,1.2422435562034372e-06
rxn05448_num1,0.002493035498311272,10mtu2eACP_c + h_c + nadh_c --> 10muACP_c + nad_c,1.3.1.9,2006.8814089328207,1.2422435562034372e-06
rxn05449_num1,0.002493035498311272,12mtt2eACP_c + h_c + nadh_c --> 12mtACP_c + nad_c,1.3.1.9,2006.8814089328207,1.2422435562034372e-06
rxn05450_num1,0.0019937818450057217,14mtp2eACP_c + h_c + nadh_c --> 14mpACP_c + nad_c,1.3.1.9,2006.8814089328207,9.934726766271331e-07
rxn05451,0.01440023841102991,coa_c + cpd11515_c --> ACP_c + fa4coa_c,2.3.1.39,690.4532046533452,2.0856211998117694e-05
rxn05452,0.007407639226148103,14mhdACP_c + coa_c --> ACP_c + fa12coa_c,2.3.1.39,690.4532046533452,1.0728662241298808e-05
rxn05453,0.008497240107532849,13mtdACP_c + coa_c --> ACP_c + fa3coa_c,2.3.1.39,690.4532046533452,1.2306757431590234e-05
rxn05454,0.003151554029987048,15mhdACP_c + coa_c --> ACP_c + fa11coa_c,2.3.1.39,690.4532046533452,4.564471580039003e-06
rxn05455,0.00049925365330555,12mtACP_c + coa_c --> ACP_c + fa1coa_c,2.3.1.39,690.4532046533452,7.230810863658885e-07
rxn05456,0.0019937818450057217,14mpACP_c + coa_c --> ACP_c + fa6coa_c,2.3.1.39,690.4532046533452,2.887642249421866e-06
FAS1_6_c,0.0,coa_c + tetacp_c --> ACP_c + tdcoa_c,2.3.1.39,690.4532046533452,0.0
FAS1_7_c,0.0,coa_c + hedACP_c --> ACP_c + pmtcoa_c,2.3.1.39,690.4532046533452,0.0
rxn05459,0.00146293152836329,coa_c + octACP_c --> ACP_c + strcoa_c,2.3.1.39,690.4532046533452,2.1187989548079248e-06
rxn05460_num1,0.00146293152836329,h_c + hedACP_c + malACP_c --> 3oodACP_c + ACP_c + co2_c,2.3.1.41,7.912547652073625,0.00018488754730973435
rxn05461_num1,0.0,3oodACP_c + h_c + nadph_c --> 3hodACP_c + nadp_c,1.1.1.100,16062.147641149288,0.0
rxn05462,0.00146293152836329,3hodACP_c --> h2o_c + to2eACP_c,4.2.1.-,,
rxn05463,0.0,h_c + nadph_c + to2eACP_c --> nadp_c + octACP_c,1.3.1.10,3571.566103919943,0.0
rxn05464_num1,0.00146293152836329,h_c + nadh_c + to2eACP_c --> nad_c + octACP_c,1.3.1.9,2006.8814089328207,7.289576363863067e-07
NH4t,1.6080167777842236,nh4_e --> nh4_c,,465642.82080880244,3.4533266828664178e-06
CO2t,0.0,co2_e --> co2_c,,,
O2t,9.648627410767293,o2_e --> o2_c,,,
PYRt2,0.0,h_e + pyr_e --> h_c + pyr_c,,,
GLYCLTt2r_num1,0.0,glyclt_e + h_e --> glyclt_c + h_c,,332961.1585515219,0.0
GMPt6,0.0,gmp_e + h_e --> gmp_c + h_c,,,
2HXMPt6,0.0,2hymeph_e + h_e --> 2hymeph_c + h_c,,,
2PGLYCt6,0.0,2pglyc_e + h_e --> 2pglyc_c + h_c,,,
2PGt6,0.0,2pg_e + h_e --> 2pg_c + h_c,,,
3AMBAt2,0.0,3amba_e + h_e --> 3amba_c + h_c,,389516.9940908167,0.0
3AMPt6,0.0,3amp_p_e + h_e --> 3amp_p_c + h_c,,,
3CMPt6,0.0,3cmp_p_e + h_e --> 3cmp_p_c + h_c,,,
3GMPt6,0.0,3gmp_e + h_e --> 3gmp_c + h_c,,,
3PGt6,0.0,3pg_e + h_e --> 3pg_c + h_c,,,
3UMPt6,0.0,3ump_p_e + h_e --> 3ump_p_c + h_c,,,
5MTRtpp,0.0,5mtr_e + h_e --> 5mtr_c + h_c,,,
6PGCt6,0.0,6pgc_e + h_e --> 6pgc_c + h_c,,,
ABTt,0.0,abt__L_e --> abt__L_c,,,
ACACt2,0.0,acac_e + h_e --> acac_c + h_c,,,
ACGApts,0.0,acgam_e + pep_c --> acgam6p_c + pyr_c,2.7.3.9,995.7816158141037,0.0
ACMANAt2,0.0,acmana_e + h_e --> acmana_c + h_c,,,
ACNAMt2,0.0,acnam_e + h_e --> acnam_c + h_c,,,
ACt2r,0.0,ac_e + h_e --> ac_c + h_c,,,
ADEt2,0.0,ade_e + h_e --> ade_c + h_c,,,
AKGt2r_num1,0.0,akg_e + h_e --> akg_c + h_c,,438513.9016960875,0.0
DALAt2r_num1,0.0,ala__D_e + h_e --> ala__D_c + h_c,,391779.76448008686,0.0
BALAt2r,0.0,ala_B_e + h_e --> ala_B_c + h_c,,391779.76448008686,0.0
AMPt6,0.0,amp_e + h_e --> amp_c + h_c,,,
ANTIMt1,0.0,sbo3_c --> sbo3_e,,,
ARAB_Dt,0.0,arab__D_e --> arab__D_c,,,
ARBt2r,0.0,arab__L_e + h_e --> arab__L_c + h_c,,394719.9839350709,0.0
ARBTptspp,0.0,arbt_e + pep_c --> arbt6p_c + pyr_c,2.7.1.69,,
ARGPt6,0.0,argp_e + h_e --> argp_c + h_c,,,
ARSENBabc,0.0,arsbet_e + atp_c + h2o_c --> adp_c + arsbet_c + h_c + pi_c,3.6.3.32,,
ARSENBt2,0.0,arsbet_e + h_e --> arsbet_c + h_c,,354552.9404393342,0.0
aso4t_num1,0.0,aso4_c --> aso4_e,,519382.0445844904,0.0
ASO3t_num1,0.0,aso3_c --> aso3_e,,519382.0445844904,0.0
ASNt2r,0.0,asn__L_e + h_e --> asn__L_c + h_c,,,
BTDt6-RR,0.0,23btdl_e + h_e --> 23btdl_c + h_c,,,
BUTSabc,0.0,atp_c + butso3_e + h2o_c --> adp_c + butso3_c + h_c + pi_c,,209192.88888436137,0.0
CA2abc1pp,0.0,atp_c + ca2_c + h2o_c --> adp_c + ca2_e + h_c + pi_c,,204519.87934876655,0.0
CAt4,0.0,ca2_c + h_e --> ca2_e + h_c,,530317.8996076419,0.0
CBL2abc,0.0,atp_c + cbl2_e + h2o_c --> adp_c + cbl2_c + h_c + pi_c,3.5.1.90,,
CD2abc_num1,0.0,atp_c + cd2_c + h2o_c --> adp_c + cd2_e + h_c + pi_c,3.6.3.5,15751.51881066714,0.0
CD2t4pp,0.0,cd2_c + h_e + k_e --> cd2_e + h_c + k_c,,582457.4547150789,0.0
CELBpts_num1,0.0,cellb_e + pep_c --> 6pgg_c + pyr_c,2.7.1.69,,
CHORt2,0.0,chor_e + h_e --> chor_c + h_c,,,
CMPt6,0.0,cmp_e + h_e --> cmp_c + h_c,,,
CRO4t3pp_num1,0.0,cro4_e + h_c --> cro4_c + h_e,,946898.8706382286,0.0
CSNt2_num1,0.0,csn_e + h_e --> csn_c + h_c,,393892.18977424846,0.0
Cut1_num1,0.0,atp_c + cu2_c + h2o_c --> adp_c + cu2_e + h_c + pi_c,3.6.3.4,,
CYSGLYt2ir,0.0,cgly_e + h_e --> cgly_c + h_c,,,
DEXTRINt2,0.0,dextrin_e + h_e --> dextrin_c + h_c,,,
DHAt,0.0,dha_e --> dha_c,,,
DIPEPabc1,0.0,ala_L_asp__L_e + atp_c + h2o_c --> adp_c + ala_L_asp__L_c + h_c + pi_c,,118189.838180445,0.0
DIPEPabc10,0.0,atp_c + gly_glu__L_e + h2o_c --> adp_c + gly_glu__L_c + h_c + pi_c,,118189.838180445,0.0
DIPEPabc11,0.0,atp_c + gly_met__L_e + h2o_c --> adp_c + gly_met__L_c + h_c + pi_c,,118189.838180445,0.0
DIPEPabc12,0.0,atp_c + h2o_c + met_L_ala__L_e --> adp_c + h_c + met_L_ala__L_c + pi_c,,118189.838180445,0.0
DIPEPabc13,0.0,atp_c + cpd11589_e + h2o_c --> adp_c + cpd11589_c + h_c + pi_c,,118189.838180445,0.0
DIPEPabc14,0.0,atp_c + gly_pro__L_e + h2o_c --> adp_c + gly_pro__L_c + h_c + pi_c,,118189.838180445,0.0
DIPEPabc15,0.0,atp_c + cgly_e + h2o_c --> adp_c + cgly_c + h_c + pi_c,,118189.838180445,0.0
DIPEPabc2,0.0,ala_L_gln__L_e + atp_c + h2o_c --> adp_c + ala_L_gln__L_c + h_c + pi_c,,118189.838180445,0.0
DIPEPabc3,0.0,ala_L_glu__L_e + atp_c + h2o_c --> adp_c + ala_L_glu__L_c + h_c + pi_c,,118189.838180445,0.0
DIPEPabc4,0.0,L_alagly_e + atp_c + h2o_c --> L_alagly_c + adp_c + h_c + pi_c,,118189.838180445,0.0
DIPEPabc5,0.0,ala_his_e + atp_c + h2o_c --> adp_c + ala_his_c + h_c + pi_c,,118189.838180445,0.0
DIPEPabc6,0.0,ala_L_leu__L_e + atp_c + h2o_c --> adp_c + ala_L_leu__L_c + h_c + pi_c,,118189.838180445,0.0
DIPEPabc7,0.0,ala_L_Thr__L_e + atp_c + h2o_c --> adp_c + ala_L_Thr__L_c + h_c + pi_c,,118189.838180445,0.0
DIPEPabc8,0.0,atp_c + gly_asn__L_e + h2o_c --> adp_c + gly_asn__L_c + h_c + pi_c,,118189.838180445,0.0
DIPEPabc9,0.0,atp_c + gly_gln__L_e + h2o_c --> adp_c + gly_gln__L_c + h_c + pi_c,,118189.838180445,0.0
DJENKabc,0.0,atp_c + djenk_e + h2o_c --> adp_c + djenk_c + h_c + pi_c,,,
DRIBabc,0.0,atp_c + drib_e + h2o_c --> adp_c + drib_c + h_c + pi_c,,147642.25526683684,0.0
ECTOINEabc,0.0,atp_c + ectoine_e + h2o_c --> adp_c + ectoine_c + h_c + pi_c,,159309.81810604504,0.0
ETHAt6,0.0,etha_e + h_e --> etha_c + h_c,,517984.7816243757,0.0
ETHSO3abcpp,0.0,atp_c + ethso3_e + h2o_c --> adp_c + ethso3_c + h_c + pi_c,,209192.88888436137,0.0
ETOHt3,0.0,etoh_c + h_e --> etoh_e + h_c,,,
F6Pt6_i2,0.0,f6p_B_e + 2.0 pi_c --> f6p_B_c + 2.0 pi_e,,,
FE2abc_num1,0.0,atp_c + fe2_e + h2o_c --> adp_c + fe2_c + h_c + pi_c,,185799.98805899767,0.0
FEDCabc_num1,0.0,atp_c + 2.0 cit_e + fe3_e + h2o_c --> adp_c + 2.0 cit_c + fe3_c + h_c + pi_c,,185282.6072146552,0.0
FERXAabc,0.0,atp_c + feoxam_e + h2o_c --> adp_c + feoxam_c + h_c + pi_c,,98915.29997474543,0.0
FORt2_num1,0.0,for_e + h_e --> for_c + h_c,,698475.9140157658,0.0
FRUptspp_num1,0.0,fru_e + pep_c --> f1p_c + pyr_c,2.7.1.69,,
FUMt2r,0.0,fum_e + h_e --> fum_c + h_c,,37989.449960326616,0.0
G1Pt6_2,0.0,g1p_e + 2.0 pi_c --> g1p_c + 2.0 pi_e,,,
G6Pt6_2,0.0,g6p_A_e + 2.0 pi_c --> g6p_A_c + 2.0 pi_e,,,
ABUTt2r,0.0,4abut_e + h_e --> 4abut_c + h_c,,389516.9940908167,0.0
GALCTt2r,0.0,galctr__D_e + h_e --> galctr__D_c + h_c,,404077.6847175911,0.0
GALt2,0.0,gal_e + h_e --> gal_c + h_c,,394719.9839350709,0.0
GALTpts,0.0,galt_e + pep_c --> galt1p_c + pyr_c,,,
GAM6Pt,0.0,gam6p_e --> gam6p_c,,,
GAMpts,0.0,gam_e + pep_c --> gam6p_c + pyr_c,2.7.1.69,,
GBBTNabc,0.0,4tmeabutn_e + atp_c + h2o_c --> 4tmeabutn_c + adp_c + h_c + pi_c,3.6.3.32,,
GLCNt2r_num1,0.0,glcn_e + h_e --> glcn_c + h_c,,425102.19860480214,0.0
GLCRt2r,0.0,glcr_e + h_e --> glcr_c + h_c,,404077.6847175911,0.0
GLCt2_num1,0.0,glc__D_e + h_e --> glc__D_c + h_c,,443070.4940865681,0.0
GLCURt2r,0.0,glcur_e + h_e --> glcur_c + h_c,,439125.3929399739,0.0
GLXt2,0.0,glx_e + h_e --> glx_c + h_c,,,
GLY3Pt2,0.0,glyc3p_e + h_e --> glyc3p_c + h_c,,399551.11293904705,0.0
GLYBt2,0.0,glyb_e + h_e --> glyb_c + h_c,,354552.9404393342,0.0
GLYCOGENt,0.0,glycogen_e --> glycogen_c,,,
GLYCt,0.0,glyc_c --> glyc_e,,692481.0020489196,0.0
GLYt2r_num1,0.0,gly_e + h_e --> gly_c + h_c,,391779.76448008686,0.0
HEXSabc,0.0,atp_c + h2o_c + hexs_e --> adp_c + h_c + hexs_c + pi_c,,209192.88888436137,0.0
INSTt2_num1,0.0,h_e + inost_e --> h_c + inost_c,,424601.3793404301,0.0
ISTNTabc,0.0,atp_c + h2o_c + isetac_e --> adp_c + h_c + isetac_c + pi_c,,209192.88888436137,0.0
Kt2r_num1,0.0,h_e + k_e --> h_c + k_c,,269724.92279412394,0.0
LANTHabc,0.0,atp_c + h2o_c + lanth_e --> adp_c + h_c + lanth_c + pi_c,,,
LCTSabc_num1,0.0,atp_c + h2o_c + lcts_e --> adp_c + h_c + lcts_c + pi_c,,99806.02341163594,0.0
LCYSTabcpp,0.0,Lcyst_e + atp_c + h2o_c --> Lcyst_c + adp_c + h_c + pi_c,,209192.88888436137,0.0
LIPTabc,0.0,atp_c + h2o_c + lipoate_e --> adp_c + h_c + lipoate_c + pi_c,,,
L_LACt2r_num1,0.0,h_e + lac__L_e --> h_c + lac__L_c,,345433.5680487353,0.0
MAL_Dt2_num1,0.0,h_e + mal__D_e --> h_c + mal__D_c,,386885.8201121463,0.0
MALt2r_num1,0.0,h_e + mal__L_e --> h_c + mal__L_c,,411637.9474973922,0.0
MALTpts,0.0,malt_e + pep_c --> malt6p_c + pyr_c,2.7.3.9,923.3858183824813,0.0
MALTTRabc,0.0,atp_c + h2o_c + malttr_e --> adp_c + h_c + malttr_c + pi_c,,,
MAN1Pt6,0.0,h_e + man1p_e --> h_c + man1p_c,,,
MANpts,0.0,man_e + pep_c --> man6p_c + pyr_c,,140829.04782751837,0.0
MANt2,0.0,h_e + man_e --> h_c + man_c,,443070.4940865681,0.0
MELIBt2,0.0,h_e + melib_e --> h_c + melib_c,,394645.6942802377,0.0
MGt5_num1,0.0,mg2_e --> mg2_c,,391356.7200789831,0.0
MNLpts,0.0,mnl_e + pep_c --> mnl1p_c + pyr_c,2.7.3.9,982.7323818668152,0.0
MNt2,0.0,h_e + mn2_e --> h_c + mn2_c,,435549.53624860256,0.0
MOBDabc,0.0,atp_c + h2o_c + mobd_e --> adp_c + h_c + mobd_c + pi_c,,229003.27945086238,0.0
MOPSabc,0.0,atp_c + h2o_c + mops_e --> adp_c + h_c + mops_c + pi_c,,209192.88888436137,0.0
MSO3abc,0.0,atp_c + h2o_c + mso3_e --> adp_c + h_c + mso3_c + pi_c,,209192.88888436137,0.0
NA1ATPasem,0.0,atp_c + h2o_c + na1_c --> adp_c + h_c + na1_e + pi_c,,281563.71760751866,0.0
NO2t2r_num1,0.0,h_e + no2_e --> h_c + no2_c,,699152.942874114,0.0
NO2t3,0.0,h_e + no2_c --> h_c + no2_e,,463550.1171533268,0.0
NO3t2_num1,0.0,h_e + no3_e --> h_c + no3_c,,465872.0919914493,0.0
ORNt2r,0.0,h_e + orn_e --> h_c + orn_c,,395921.2708525893,0.0
PALAt2,0.0,h_e + pala_e --> h_c + pala_c,,,
PEPt6,0.0,h_e + pep_e --> h_c + pep_c,,,
PPAt6,0.0,h_e + prpnte_e --> h_c + prpnte_c,,,
PPIabc,0.0,atp_c + h2o_c + ppi_e --> adp_c + h_c + pi_c + ppi_c,,,
URATEtm_num1,0.0,h_e + urate_e --> h_c + urate_c,,422466.94084202533,0.0
PSER_Dt6,0.0,h_e + pser__D_e --> h_c + pser__D_c,,,
PSER_Lt6,0.0,h_e + pser__L_e --> h_c + pser__L_c,,,
PURabc1,0.0,atp_c + h2o_c + pur_c --> adp_c + h_c + pi_c + pur_e,,357310.54194603494,0.0
RAFFINt2,0.0,h_e + raffin_e --> h_c + raffin_c,,,
RIBabc1,0.0,atp_c + h2o_c + rib__D_c --> adp_c + h_c + pi_c + rib__D_e,,147642.25526683684,0.0
RIBFLVt2,0.0,h_e + ribflv_e --> h_c + ribflv_c,,968145.7965557595,0.0
RMNt_num1,0.0,h_e + rmn_e --> h_c + rmn_c,,99806.02341163594,0.0
SALCpts,0.0,pep_c + salcn_e --> pyr_c + salcn6p_c,2.7.1.69,,
SBTt2,0.0,h_e + sbt__D_e --> h_c + sbt__D_c,,384493.2147792349,0.0
DSERt2_num1,0.0,h_e + ser__D_e --> h_c + ser__D_c,,391779.76448008686,0.0
SO4t2_num1,0.03406908637978496,h_e + so4_e --> h_c + so4_c,,540187.008197946,6.306905916423057e-08
SRB_Lt,0.0,srb__L_e --> srb__L_c,,,
SUCCt2r,0.0,h_e + succ_e --> h_c + succ_c,,37989.449960326616,0.0
SUCpts,0.0,pep_c + sucr_e --> pyr_c + suc6p_c,2.7.1.69,,
SULAabc,0.0,atp_c + h2o_c + sulfac_e --> adp_c + h_c + pi_c + sulfac_c,,209192.88888436137,0.0
THIOGabc,0.0,atp_c + h2o_c + thiog_e --> adp_c + h_c + pi_c + thiog_c,,,
TMPt6,0.0,h_c + tmp_c --> h_e + tmp_e,,,
TRPt2r,0.0,h_e + trp__L_e --> h_c + trp__L_c,,1090289.9230786713,0.0
UMPt6,0.0,h_e + ump_e --> h_c + ump_c,,,
UREAt,0.0,urea_e --> urea_c,,,
VALt2r_num1,0.0,h_e + val__L_e --> h_c + val__L_c,,227821.09946512856,0.0
XYLt2,0.0,h_e + xyl__D_e --> h_c + xyl__D_c,,386480.90794803534,0.0
GLU_Dt2,0.0,glu__D_e + h_e <-- glu__D_c + h_c,,,
GALURt2r,0.0,galur_e + h_e --> galur_c + h_c,,439125.3929399739,0.0
CITRt2r,0.0,citr__L_e + h_e --> citr__L_c + h_c,,,
MAN6Pt6,0.0,h_e + man6p_e --> h_c + man6p_c,,,
HQNt6,0.0,h_e + hqn_e --> h_c + hqn_c,,,
DTMPt6,0.0,dtmp_e + h_e --> dtmp_c + h_c,,,
